case,13,40,20,0,a,allU
solution,13,8,0,8,R U L2 F2 U' F2 U' R
case,15,40,40,0,a,allU
solution,15,8,0,8,R D F2 R' F2 R2 D' R
case,16,40,20,0,a,allU
solution,16,8,0,8,R U' D2 B2 L' F2 D L
case,21,40,20,0,a,allU
solution,21,8,0,8,R F2 R' D F2 R' D' R
case,22,40,00,0,a,allU
solution,22,8,0,8,R D2 R2 B2 R' F2 U2 L
case,24,40,20,0,a,allU
solution,24,8,0,8,R D' L' D' F2 L D' R
case,31,40,10,0,c,
solution,31,6,0,6,R F2 D F2 D' R
solution,31,7,1,,D B' U L2 U' L2 B
solution,31,7,1,,D B' D' L2 D L2 B
solution,31,7,0,6,U R' U B2 U' B2 R
solution,31,7,0,6,U R' D' B2 D B2 R
solution,31,7,0,7,R' L2 B2 U B2 U' R
solution,31,7,0,7,R' B2 U' B2 R2 D' R
solution,31,7,0,6,F2 R F2 D F2 D' R
solution,31,7,0,7,R F2 U2 D' B2 D' L
solution,31,7,0,6,B2 L F2 U F2 U' L
case,33,40,30,0,c,
solution,33,6,1,,B R2 U' R2 U B
solution,33,7,1,,U' F D2 R2 D2 R2 F
solution,33,7,1,,U' F D2 L2 D2 L2 F
solution,33,7,1,,U' B R2 U2 L2 D2 F
solution,33,7,1,,U' B R2 D2 L2 U2 F
solution,33,7,1,,B R2 U D2 L2 U F
solution,33,7,1,,U' F D2 R2 U2 L2 B
solution,33,7,1,,U' F D2 L2 U2 R2 B
solution,33,7,1,,U' B R2 U2 R2 U2 B
solution,33,7,1,,U' B R2 D2 R2 D2 B
solution,33,7,1,,F2 B' L2 D' L2 D B
solution,33,7,1,,B' L2 D L2 B2 U B
solution,33,7,0,6,D' R F2 U2 F2 U2 R
solution,33,7,0,6,D' R F2 D2 F2 D2 R
solution,33,7,0,6,D' L D2 F2 U2 B2 R
solution,33,7,0,6,D' L D2 B2 U2 F2 R
solution,33,7,0,6,D' R F2 U2 B2 D2 L
solution,33,7,0,6,D' R F2 D2 B2 U2 L
solution,33,7,0,6,D' L D2 F2 D2 F2 L
solution,33,7,0,6,D' L D2 B2 D2 B2 L
solution,33,7,0,7,L D R' B2 R D' L
case,34,40,10,0,c,
solution,34,7,1,,F D' B R2 B' D F
solution,34,7,0,6,F2 R' B2 U B2 U' R
solution,34,7,0,6,B2 L' B2 D B2 D' L
case,37,40,20,0,b,
solution,37,8,0,7,U R D' L B2 L D R
case,41,40,30,0,c,
solution,41,7,1,,U F L2 U2 L2 U2 F
solution,41,7,1,,U F L2 D2 L2 D2 F
solution,41,7,1,,U B D2 R2 U2 L2 F
solution,41,7,1,,U B D2 L2 U2 R2 F
solution,41,7,1,,U2 F L2 U' L2 U F
solution,41,7,1,,U F L2 U2 R2 D2 B
solution,41,7,1,,U F L2 D2 R2 U2 B
solution,41,7,1,,U B D2 R2 D2 R2 B
solution,41,7,1,,U B D2 L2 D2 L2 B
solution,41,7,1,,D2 B R2 U' R2 U B
solution,41,7,0,6,D R F2 U2 F2 U2 R
solution,41,7,0,6,D R F2 D2 F2 D2 R
solution,41,7,0,6,D L D2 F2 U2 B2 R
solution,41,7,0,6,D L D2 B2 U2 F2 R
solution,41,7,0,6,D R F2 U2 B2 D2 L
solution,41,7,0,6,D R F2 D2 B2 U2 L
solution,41,7,0,6,D L D2 F2 D2 F2 L
solution,41,7,0,6,D L D2 B2 D2 B2 L
case,43,40,20,0,b,
solution,43,7,1,,U F L2 D L2 D' F
solution,43,7,1,,U2 F' U R2 U' R2 F
solution,43,7,1,,U2 F' D' R2 D R2 F
solution,43,7,1,,D2 B' U L2 U' L2 B
solution,43,7,1,,D2 B' D' L2 D L2 B
solution,43,7,0,6,D R F2 D F2 D' R
case,45,40,20,0,b,
solution,45,6,1,,B' U L2 U' L2 B
solution,45,6,1,,B' D' L2 D L2 B
solution,45,7,1,,B' U L2 U D2 R2 F
solution,45,7,1,,B' D' L2 U2 D' R2 F
solution,45,7,1,,U' B R2 D R2 D' B
solution,45,7,1,,F2 B U' R2 U R2 B
solution,45,7,1,,F2 B D R2 D' R2 B
solution,45,7,1,,B' U F2 L2 U' L2 B
solution,45,7,1,,B' U B2 R2 D R2 B
solution,45,7,1,,B' D' F2 L2 D L2 B
solution,45,7,1,,B' D' B2 R2 U' R2 B
solution,45,7,0,6,D' R F2 D F2 D' R
case,46,40,00,0,b,
solution,46,7,1,,D' B R2 U' R2 U B
solution,46,7,0,6,U2 R D2 F2 D2 F2 R
solution,46,7,0,6,U2 R D2 B2 D2 B2 R
solution,46,7,0,6,U2 L B2 U2 F2 D2 R
solution,46,7,0,6,U2 L B2 D2 F2 U2 R
solution,46,7,0,6,D2 R F2 U2 F2 U2 R
solution,46,7,0,6,D2 R F2 D2 F2 D2 R
solution,46,7,0,6,D2 L D2 F2 U2 B2 R
solution,46,7,0,6,D2 L D2 B2 U2 F2 R
solution,46,7,0,6,U2 R D2 F2 U2 B2 L
solution,46,7,0,6,U2 R D2 B2 U2 F2 L
solution,46,7,0,6,U2 L B2 U2 B2 U2 L
solution,46,7,0,6,U2 L B2 D2 B2 D2 L
solution,46,7,0,6,U' L B2 U' B2 U L
solution,46,7,0,6,D2 R F2 U2 B2 D2 L
solution,46,7,0,6,D2 R F2 D2 B2 U2 L
solution,46,7,0,6,D2 L D2 F2 D2 F2 L
solution,46,7,0,6,D2 L D2 B2 D2 B2 L
case,47,40,10,0,c,
solution,47,7,1,,F' D F D2 F' D F
solution,47,7,1,,B D' F L2 F D B
solution,47,7,0,7,L D' L' F2 R' D' R
solution,47,7,0,7,L D' L' B2 L' U' L
case,49,40,00,0,b,
solution,49,6,0,6,R F2 U2 F2 U2 R
solution,49,6,0,6,R F2 D2 F2 D2 R
solution,49,6,0,6,L D2 F2 U2 B2 R
solution,49,6,0,6,L D2 B2 U2 F2 R
solution,49,6,0,6,R F2 U2 B2 D2 L
solution,49,6,0,6,R F2 D2 B2 U2 L
solution,49,6,0,6,L D2 F2 D2 F2 L
solution,49,6,0,6,L D2 B2 D2 B2 L
solution,49,7,1,,D B R2 U' R2 U B
solution,49,7,0,6,U R F2 U' F2 U R
solution,49,7,0,7,R U D' L2 U' D R
solution,49,7,0,7,R U' D R2 U D' R
solution,49,7,0,6,R2 L' U2 F2 D2 B2 R
solution,49,7,0,6,R2 L' U2 B2 D2 F2 R
solution,49,7,0,7,R' L2 B2 U2 B2 U2 R
solution,49,7,0,7,R' L2 B2 D2 B2 D2 R
solution,49,7,0,6,R2 L' U2 F2 U2 F2 L
solution,49,7,0,6,R2 L' U2 B2 U2 B2 L
solution,49,7,0,7,R' L2 B2 U2 F2 D2 L
solution,49,7,0,7,R' L2 B2 D2 F2 U2 L
solution,49,7,0,7,L D L' D2 L D L
solution,49,7,0,7,L D' L D2 L' D' L
solution,49,7,1,,L F B' L2 F' B L
solution,49,7,1,,L F' B R2 F B' L
case,50,40,10,0,c,
solution,50,7,1,,D' B' U L2 U' L2 B
solution,50,7,1,,D' B' D' L2 D L2 B
solution,50,7,1,,B' U D2 B U' D2 B
solution,50,7,0,6,D2 R F2 D F2 D' R
solution,50,7,0,7,R U' D2 R U D2 R
solution,50,7,0,6,U2 L B2 D B2 D' L
solution,50,7,0,6,U' L' U F2 U' F2 L
solution,50,7,0,6,U' L' D' F2 D F2 L
case,51,40,20,0,b,
solution,51,8,1,,U R2 B' R2 D R2 D' B
case,57,40,30,0,c,
solution,57,6,1,,B' L2 D' L2 D B
solution,57,7,1,,R2 F' L2 U' L2 U F
solution,57,7,1,,B' L2 U2 D R2 D F
solution,57,7,1,,U' B U' R2 U R2 B
solution,57,7,1,,U' B D R2 D' R2 B
solution,57,7,1,,L2 B' L2 D' L2 D B
solution,57,7,1,,F2 B R2 U' R2 U B
solution,57,7,1,,B R2 U R2 B2 D B
solution,57,7,0,6,D' R U' F2 U F2 R
solution,57,7,0,6,D' R D F2 D' F2 R
case,58,40,10,0,c,
solution,58,6,0,6,R' B2 U B2 U' R
solution,58,7,1,,D F' D2 R2 D2 R2 F
solution,58,7,1,,D F' D2 L2 D2 L2 F
solution,58,7,1,,D B' L2 U2 R2 D2 F
solution,58,7,1,,D B' L2 D2 R2 U2 F
solution,58,7,1,,F' D' B R2 B' D F
solution,58,7,1,,D F' D2 R2 U2 L2 B
solution,58,7,1,,D F' D2 L2 U2 R2 B
solution,58,7,1,,D B' L2 U2 L2 U2 B
solution,58,7,1,,D B' L2 D2 L2 D2 B
solution,58,7,0,6,U R' B2 U2 B2 U2 R
solution,58,7,0,6,U R' B2 D2 B2 D2 R
solution,58,7,0,6,U L' D2 F2 U2 B2 R
solution,58,7,0,6,U L' D2 B2 U2 F2 R
solution,58,7,0,7,R L2 F2 D F2 D' R
solution,58,7,0,7,R F2 D' F2 R2 U' R
solution,58,7,0,6,U R' B2 U2 F2 D2 L
solution,58,7,0,6,U R' B2 D2 F2 U2 L
solution,58,7,0,6,U L' D2 F2 D2 F2 L
solution,58,7,0,6,U L' D2 B2 D2 B2 L
solution,58,7,0,7,R' B2 U' D2 F2 U' L
case,60,40,30,0,c,
solution,60,7,1,,R2 F R2 D' R2 D F
solution,60,7,1,,L2 B R2 U' R2 U B
solution,60,7,0,7,L' D R' B2 R D' L
case,63,40,40,0,b,
solution,63,6,1,,F' D2 R2 D2 R2 F
solution,63,6,1,,F' D2 L2 D2 L2 F
solution,63,6,1,,B' L2 U2 R2 D2 F
solution,63,6,1,,B' L2 D2 R2 U2 F
solution,63,6,1,,F' D2 R2 U2 L2 B
solution,63,6,1,,F' D2 L2 U2 R2 B
solution,63,6,1,,B' L2 U2 L2 U2 B
solution,63,6,1,,B' L2 D2 L2 D2 B
solution,63,7,1,,F B2 U2 R2 U2 R2 F
solution,63,7,1,,F B2 U2 L2 U2 L2 F
solution,63,7,1,,F2 B R2 U2 L2 D2 F
solution,63,7,1,,F2 B R2 D2 L2 U2 F
solution,63,7,1,,F' D F' D2 F D F
solution,63,7,1,,F' D' F D2 F' D' F
solution,63,7,1,,F' R L' F2 R' L F
solution,63,7,1,,F' R' L B2 R L' F
solution,63,7,1,,U' B' L2 U L2 U' B
solution,63,7,1,,F B2 U2 R2 D2 L2 B
solution,63,7,1,,F B2 U2 L2 D2 R2 B
solution,63,7,1,,F2 B R2 U2 R2 U2 B
solution,63,7,1,,F2 B R2 D2 R2 D2 B
solution,63,7,1,,B' U D' B2 U' D B
solution,63,7,1,,B' U' D F2 U D' B
solution,63,7,0,6,D' R' B2 U B2 U' R
case,64,40,20,0,b,
solution,64,8,0,7,U L' D L F2 L U L
case,65,40,30,0,c,
solution,65,7,1,,F' D F R2 F U F
solution,65,7,1,,F' D F L2 B D B
solution,65,7,0,7,R' D L' F2 L' D' R
solution,65,7,0,7,L D' L' D2 L D' L
case,67,40,20,0,b,
solution,67,6,0,6,R U' F2 U F2 R
solution,67,6,0,6,R D F2 D' F2 R
solution,67,7,1,,D B' L2 D' L2 D B
solution,67,7,0,6,U R' B2 D' B2 D R
solution,67,7,0,7,R U' R2 B2 D' B2 R
solution,67,7,0,7,R U' L2 F2 U F2 R
solution,67,7,0,7,R D R2 B2 U B2 R
solution,67,7,0,7,R D L2 F2 D' F2 R
solution,67,7,0,7,R' L2 U B2 U' B2 R
solution,67,7,0,7,R' L2 D' B2 D B2 R
solution,67,7,0,7,R U' F2 U' D2 B2 L
solution,67,7,0,7,R D F2 U2 D B2 L
case,68,40,30,0,c,
solution,68,7,1,,U F U' L2 U L2 F
solution,68,7,1,,U F D L2 D' L2 F
solution,68,7,1,,U2 F' R2 D' R2 D F
solution,68,7,1,,D2 B' L2 D' L2 D B
solution,68,7,1,,B' U D2 B' U' D2 B
solution,68,7,0,6,D R U' F2 U F2 R
solution,68,7,0,6,D R D F2 D' F2 R
solution,68,7,0,7,R U' D2 R' U D2 R
case,69,40,40,0,b,
solution,69,7,1,,U F' R2 U R2 U' F
solution,69,7,1,,U2 F' R2 U2 R2 U2 F
solution,69,7,1,,U2 F' R2 D2 R2 D2 F
solution,69,7,1,,U2 B' D2 R2 U2 L2 F
solution,69,7,1,,U2 B' D2 L2 U2 R2 F
solution,69,7,1,,D2 F' D2 R2 D2 R2 F
solution,69,7,1,,D2 F' D2 L2 D2 L2 F
solution,69,7,1,,D2 B' L2 U2 R2 D2 F
solution,69,7,1,,D2 B' L2 D2 R2 U2 F
solution,69,7,1,,U2 F' R2 U2 L2 D2 B
solution,69,7,1,,U2 F' R2 D2 L2 U2 B
solution,69,7,1,,U2 B' D2 R2 D2 R2 B
solution,69,7,1,,U2 B' D2 L2 D2 L2 B
solution,69,7,1,,D2 F' D2 R2 U2 L2 B
solution,69,7,1,,D2 F' D2 L2 U2 R2 B
solution,69,7,1,,D2 B' L2 U2 L2 U2 B
solution,69,7,1,,D2 B' L2 D2 L2 D2 B
solution,69,7,0,6,D R' B2 U B2 U' R
case,72,40,20,0,b,
solution,72,7,1,,D' B' L2 D' L2 D B
solution,72,7,0,6,D2 R U' F2 U F2 R
solution,72,7,0,6,D2 R D F2 D' F2 R
solution,72,7,0,6,U2 L U' B2 U B2 L
solution,72,7,0,6,U2 L D B2 D' B2 L
solution,72,7,0,6,U' L' F2 D' F2 D L
case,74,40,10,0,c,
solution,74,7,1,,D' F' D2 R2 D2 R2 F
solution,74,7,1,,D' F' D2 L2 D2 L2 F
solution,74,7,1,,D' B' L2 U2 R2 D2 F
solution,74,7,1,,D' B' L2 D2 R2 U2 F
solution,74,7,1,,D' F' D2 R2 U2 L2 B
solution,74,7,1,,D' F' D2 L2 U2 R2 B
solution,74,7,1,,D' B' L2 U2 L2 U2 B
solution,74,7,1,,D' B' L2 D2 L2 D2 B
solution,74,7,0,6,U' R' D2 F2 D2 F2 R
solution,74,7,0,6,U' R' D2 B2 D2 B2 R
solution,74,7,0,6,U' L' F2 U2 B2 D2 R
solution,74,7,0,6,U' L' F2 D2 B2 U2 R
solution,74,7,0,6,D2 R' B2 U B2 U' R
solution,74,7,0,6,U2 L' F2 U F2 U' L
solution,74,7,0,6,U' R' D2 F2 U2 B2 L
solution,74,7,0,6,U' R' D2 B2 U2 F2 L
solution,74,7,0,6,U' L' F2 U2 F2 U2 L
solution,74,7,0,6,U' L' F2 D2 F2 D2 L
case,75,40,20,0,b,
solution,75,8,0,6,U F2 L F2 D' F2 D L
case,85,40,20,0,b,
solution,85,7,1,,D B R2 D R2 D' B
solution,85,7,0,6,U R F2 D F2 D' R
solution,85,7,0,6,U2 R' U B2 U' B2 R
solution,85,7,0,6,U2 R' D' B2 D B2 R
solution,85,7,0,6,D2 L' U F2 U' F2 L
solution,85,7,0,6,D2 L' D' F2 D F2 L
case,87,40,40,0,b,
solution,87,6,1,,F D2 R2 D2 R2 F
