0c2e,2
0c4e,2
0c6e,2
0c8e,2
2c2e,2
2c4e,2
2c6e,2
2c8e,2
3c2e,2
3c4e,2
3c6e,2
3c8e,2
4c2e,2
4c4e,2
4c6e,2
4c8e,2
5c2e,2
5c4e,2
5c6e,2
5c8e,2
6c2e,2
6c4e,2
6c6e,2
6c8e,2
7c2e,2
7c4e,2
7c6e,2
7c8e,2
8c2e,2
8c4e,2
8c6e,2
8c8e,2
