case,929475,28,22,0,,
solution,929475,10,0,10,R U D2 L D R F2 U' D2 L
case,929476,28,02,0,,
solution,929476,10,0,9,D L U' D2 R B2 R2 U2 D' R
case,929477,28,12,0,,
solution,929477,9,0,9,R U' B2 R' F2 R2 U2 D R
case,929479,28,02,0,,
solution,929479,10,0,10,R U D R F2 L F2 U' D2 L
case,929480,28,12,0,,
solution,929480,9,0,9,L U' F2 L' B2 L2 U2 D L
case,929481,28,22,0,,
solution,929481,9,0,9,R U' D2 L F2 L2 U2 D' L
case,929483,28,22,0,,
solution,929483,9,0,9,L U' D2 R B2 R2 U2 D' R
case,929485,28,12,0,,
solution,929485,9,0,9,R' U F2 R B2 R2 U2 D' R
case,929489,28,22,0,,
solution,929489,10,0,10,R U R L2 U' D2 B2 R B2 L
case,929492,28,02,0,,
solution,929492,10,0,10,R U F2 D B2 R L F2 D L
case,929493,28,12,0,,
solution,929493,9,0,9,L' U B2 L F2 L2 U2 D' L
case,929495,28,02,0,,
solution,929495,10,0,9,D R U' D2 L F2 L2 U2 D' L
case,929501,28,12,1,,
solution,929501,8,0,8,L B2 U D L U' D2 R
case,929503,28,02,1,,
solution,929503,9,0,8,U' R B2 U D L' U D2 R
case,929507,28,12,1,,
solution,929507,8,0,8,R U' D2 L F2 U2 D' L
case,929519,28,02,1,,
solution,929519,9,0,8,U L F2 U D R' U D2 L
case,929528,28,12,1,,
solution,929528,8,0,8,L' B2 U' D' R U' D2 L
case,929529,28,22,1,,
solution,929529,9,0,8,U R' U D2 L' B2 U2 D L
case,929531,28,12,1,,
solution,929531,9,0,8,U2 R' F2 U' D' L U' D2 R
case,929537,28,22,1,,
solution,929537,9,0,8,U L' F2 U' D' L' U D2 R
case,929555,28,22,1,,
solution,929555,9,0,8,U L B2 U D L U' D2 R
case,929557,28,12,1,,
solution,929557,8,0,8,R B2 U D L' U D2 R
case,929561,28,22,1,,
solution,929561,9,0,8,U R U' D2 L F2 U2 D' L
case,929573,28,12,1,,
solution,929573,9,0,8,U2 L F2 U D R' U D2 L
case,929609,28,22,2,,
solution,929609,8,0,8,R B2 U' R' D B2 U L
case,929636,28,02,1,,
solution,929636,9,0,8,U L' B2 U' D' R U' D2 L
case,929637,28,12,1,,
solution,929637,8,0,8,R' B2 U' D' R' U D2 L
case,929639,28,02,1,,
solution,929639,9,0,8,U' R' F2 U' D' L U' D2 R
case,929645,28,12,1,,
solution,929645,8,0,8,L' U D2 R' F2 U2 D R
case,929663,28,02,2,,
solution,929663,8,0,8,R' B2 U L' D' F2 U R
case,929717,28,12,1,,
solution,929717,8,0,8,L U' D2 R B2 U2 D' R
case,929719,28,02,1,,
solution,929719,9,0,8,U R B2 U D L' U D2 R
case,929723,28,12,1,,
solution,929723,8,0,8,R F2 U D R U' D2 L
case,929735,28,02,1,,
solution,929735,9,0,8,U' L F2 U D R' U D2 L
case,929771,28,12,2,,
solution,929771,9,0,9,R U R' D' L' U F2 D R
case,929879,28,02,2,,
solution,929879,9,0,8,U R B2 U' R' D B2 U L
case,929960,28,12,1,,
solution,929960,9,0,8,U2 L' B2 U' D' R U' D2 L
case,929961,28,22,1,,
solution,929961,9,0,8,U R' B2 U' D' R' U D2 L
case,929963,28,12,1,,
solution,929963,8,0,8,R' F2 U' D' L U' D2 R
case,929969,28,22,1,,
solution,929969,9,0,8,U L' U D2 R' F2 U2 D R
case,929987,28,12,2,,
solution,929987,9,0,9,R' U D2 B2 U2 L' F2 D' R
case,930041,28,22,2,,
solution,930041,9,0,8,U R' B2 U L' D' F2 U R
case,930203,28,22,1,,
solution,930203,9,0,8,U L U' D2 R B2 U2 D' R
case,930205,28,12,1,,
solution,930205,9,0,8,U2 R B2 U D L' U D2 R
case,930209,28,22,1,,
solution,930209,9,0,8,U R F2 U D R U' D2 L
case,930221,28,12,1,,
solution,930221,8,0,8,L F2 U D R' U D2 L
case,930257,28,22,2,,
solution,930257,9,0,8,U R F2 U' L D B2 U' R
case,930365,28,12,2,,
solution,930365,9,0,9,R' U' R D L U' B2 D' R
case,930689,28,22,2,,
solution,930689,8,0,8,R' F2 U R D' F2 U' L
case,930932,28,02,1,,
solution,930932,9,0,8,U' L' B2 U' D' R U' D2 L
case,930933,28,12,1,,
solution,930933,8,0,8,R' U D2 L' B2 U2 D L
case,930935,28,02,1,,
solution,930935,9,0,8,U R' F2 U' D' L U' D2 R
case,930941,28,12,1,,
solution,930941,8,0,8,L' F2 U' D' L' U D2 R
case,930959,28,02,2,,
solution,930959,9,0,8,U R' F2 U R D' F2 U' L
case,931013,28,12,2,,
solution,931013,9,0,9,R U' D2 F2 U2 L B2 D R
case,931175,28,02,2,,
solution,931175,8,0,8,R F2 U' L D B2 U' R
case,931662,28,23,0,,
solution,931662,9,0,9,R' U L' B2 D2 L U2 D L
case,931663,28,03,0,,
solution,931663,10,0,10,R U' B2 D B2 R U2 F2 B2 R
case,931664,28,13,0,,
solution,931664,10,0,9,U L D2 R' U F2 L' D B2 L
case,931666,28,03,0,,
solution,931666,10,0,8,U D' L' U2 F2 L' F2 U D2 R
case,931667,28,13,1,,
solution,931667,9,0,9,R U R' B2 U2 D R' D2 L
case,931668,28,23,1,,
solution,931668,9,0,9,R U' D2 L' U2 D R2 B2 L
case,931670,28,23,1,,
solution,931670,10,1,,U R D2 F' L U F D L F
case,931672,28,13,1,,
solution,931672,9,0,9,R U' B2 D' R' F2 U2 D2 R
case,931676,28,23,2,,
solution,931676,9,0,9,R U R' U2 D' F2 R F2 L
case,931679,28,03,0,,
solution,931679,9,0,9,R U B2 L F2 L' F2 D R
case,931680,28,13,0,,
solution,931680,9,0,9,R' U D2 B2 L' U F2 D R
case,931682,28,03,0,,
solution,931682,9,0,9,R U' F2 D L B2 R2 U' R
case,931688,28,13,0,,
solution,931688,10,0,9,U' R U' F2 L' D L2 U' B2 R
case,931690,28,03,0,,
solution,931690,10,0,8,U D' R B2 U2 R' F2 U D2 R
case,931694,28,13,1,,
solution,931694,9,0,9,R U' D2 R2 L' B2 U' D2 L
case,931706,28,03,0,,
solution,931706,9,0,8,D' L B2 U' D' R U' D2 L
case,931715,28,13,1,,
solution,931715,10,0,8,U D' L U D2 L2 U F2 B2 L
case,931716,28,23,1,,
solution,931716,9,0,8,U' R' U2 D B2 R' U D2 L
case,931718,28,13,1,,
solution,931718,10,0,9,U L F2 U R2 L U' B2 D R
case,931724,28,23,2,,
solution,931724,9,0,8,U' R D' F2 L' D2 R U R
case,931742,28,23,1,,
solution,931742,9,0,8,U R' U D2 L' U D' F2 R
case,931744,28,13,1,,
solution,931744,9,0,8,U2 L U R2 D R' D F2 L
case,931748,28,23,2,,
solution,931748,9,0,8,U L' D F2 L B2 R' D' L
case,931760,28,13,1,,
solution,931760,9,0,8,D R U D2 B2 R' U2 F2 R
case,931796,28,23,2,,
solution,931796,9,0,9,R U R L D B2 L2 U R
case,931823,28,03,1,,
solution,931823,9,0,8,U L U D' R2 L U' D2 R
case,931824,28,13,1,,
solution,931824,9,0,9,R' U' R2 L D R' D' B2 R
case,931826,28,03,1,,
solution,931826,10,0,9,U L D2 B2 U' R B2 U2 D' R
case,931832,28,13,2,,
solution,931832,9,0,8,U2 L' U' L U2 D' R F2 L
case,931850,28,03,1,,
solution,931850,10,0,9,U R B2 U' R D' R2 B2 U L
case,931904,28,13,1,,
solution,931904,9,0,9,R U L B2 U' R U D R
case,931906,28,03,1,,
solution,931906,9,0,8,U R' U' D R' L2 U D2 L
case,931910,28,13,2,,
solution,931910,8,0,8,R U R' U2 D R' D2 L
case,931922,28,03,1,,
solution,931922,9,1,,F R D F U R F D2 L
case,931958,28,13,2,,
solution,931958,9,0,8,U' L' U F2 D' R' U B2 L
case,932066,28,03,2,,
solution,932066,9,0,8,U R' B2 U L' D F2 U R
case,932147,28,13,1,,
solution,932147,8,0,8,R' U' L2 D' L D' F2 R
case,932148,28,23,1,,
solution,932148,9,0,8,U R B2 U D' L' U D2 R
case,932150,28,13,1,,
solution,932150,9,0,8,D R' U D2 B2 R' U2 F2 R
case,932156,28,23,2,,
solution,932156,9,0,8,U R D' F2 R' B2 L D R
case,932174,28,13,1,,
solution,932174,9,0,8,D' R' D' L2 U' L' D' F2 R
case,932228,28,23,2,,
solution,932228,9,0,8,U R B2 U' R' D' B2 U L
case,932390,28,23,1,,
solution,932390,9,0,8,U' R' U2 D F2 R L' D' L
case,932392,28,13,1,,
solution,932392,10,0,8,U D R' U L2 U D2 F2 B2 R
case,932396,28,23,2,,
solution,932396,9,0,8,U' L' D F2 R D2 L' U' L
case,932408,28,13,1,,
solution,932408,10,0,9,U R' F2 U' R' L2 U B2 D' L
case,932444,28,23,2,,
solution,932444,9,0,9,R U L U2 B2 R U2 D R
case,932552,28,13,2,,
solution,932552,9,0,8,U' R U' F2 D L U' B2 R
case,932876,28,23,2,,
solution,932876,9,0,9,R' U' D2 R' L' D B2 U' L
case,933119,28,03,0,,
solution,933119,9,0,9,R' D B2 U' R L U2 D L
case,933120,28,13,0,,
solution,933120,10,0,9,U' R D L F2 U2 L U D2 L
case,933122,28,03,0,,
solution,933122,9,0,8,D' L' F2 U D R' U D2 L
case,933128,28,13,1,,
solution,933128,10,0,8,U D L U D2 R' L U' D2 R
case,933146,28,03,0,,
solution,933146,10,0,8,U D L F2 B2 U2 L' F2 U' R
case,933200,28,13,1,,
solution,933200,9,0,8,D' R D L2 U L D B2 R
case,933362,28,03,1,,
solution,933362,10,0,9,U R' U2 R2 F2 U' F2 R D2 L
case,933849,28,22,0,,
solution,933849,9,0,8,U' L U2 B2 L B2 U' D2 R
case,933850,28,02,1,,
solution,933850,9,0,9,R' U B2 D' L D' R2 B2 R
case,933851,28,12,0,,
solution,933851,9,0,8,R2 L D' R2 U' R' D' B2 L
case,933853,28,02,0,,
solution,933853,10,0,8,U F2 L U L2 U B2 D' F2 L
case,933854,28,12,1,,
solution,933854,9,0,8,U' L U R2 U D2 F2 B2 L
case,933855,28,22,0,,
solution,933855,10,0,9,U R U2 D2 F2 R D2 R2 U' L
case,933857,28,22,0,,
solution,933857,10,0,9,U L' U2 D L2 F2 U2 B2 U L
case,933859,28,12,0,,
solution,933859,9,0,8,R2 L' D R2 U R D F2 L
case,933863,28,22,0,,
solution,933863,9,0,8,U L' U2 F2 L' F2 U D2 R
case,933866,28,02,2,,
solution,933866,10,0,9,U R U R' L' D B2 D' B2 R
case,933867,28,12,1,,
solution,933867,9,0,8,U L' U D2 L2 U F2 B2 L
case,933869,28,02,1,,
solution,933869,9,0,9,R U' F2 D L' D R2 F2 R
case,933875,28,12,0,,
solution,933875,8,0,8,L B2 U' D' R U' D2 L
case,933877,28,02,0,,
solution,933877,10,0,8,U B2 L U D2 L2 U F2 B2 L
case,933881,28,12,0,,
solution,933881,9,0,8,U R B2 U2 R' F2 U D2 R
case,933893,28,02,1,,
solution,933893,9,0,8,U R' U' D2 R' L U D2 L
case,933902,28,12,2,,
solution,933902,8,0,8,L' B2 U D L U' D2 R
